I0,I1,I2,I3,I4,I5,I6
0.000000,-3.754254,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754291,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754291,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754291,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754337,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754337,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754337,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754430,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754430,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754430,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754461,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754461,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754461,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754438,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754438,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754438,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754438,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754437,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754437,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754437,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754412,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754412,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754412,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754391,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754391,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754391,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754391,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754371,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754371,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754371,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754365,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754365,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754365,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754389,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754447,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754447,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754447,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754529,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754529,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754529,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754579,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754579,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754579,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754579,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754626,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754626,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754626,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754657,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754657,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754657,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754665,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754665,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754665,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754665,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754652,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754652,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754652,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754620,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754620,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754620,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754598,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754598,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754598,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754598,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754613,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754613,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754613,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754646,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754646,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754646,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754672,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754672,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754672,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754672,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754704,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754704,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754704,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754745,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754745,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754745,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754782,1.304728,-0.004935,0.000000,0.000000,0.000000
